Ligand receptor pair,Source,PMID support,Ligand gene symbol,Ligand HGNC ID,Ligand location,Receptor gene symbol,Receptor HGNC ID,HGNC L R,secondary source?
IL13 IL2RG,Ramilowski_2015_Literature_supported,"8920992,",IL13,HGNC:5973,secreted,IL2RG,HGNC:6010,HGNC:5973 HGNC:6010,
IL13 IL4R,Ramilowski_2015_Literature_supported,"12704343,11709756,",IL13,HGNC:5973,secreted,IL4R,HGNC:6015,HGNC:5973 HGNC:6015,
IL15 IL15RA,Ramilowski_2015_Literature_supported,"15265897,7641685, 16284400,",IL15,HGNC:5977,secreted,IL15RA,HGNC:5978,HGNC:5977 HGNC:5978,CellphoneDB
IL15 IL2RA,Ramilowski_2015_Literature_supported,"8734356,",IL15,HGNC:5977,secreted,IL2RA,HGNC:6008,HGNC:5977 HGNC:6008,
IL15 IL2RB,Ramilowski_2015_Literature_supported,"15265897,8026467, 9176231,",IL15,HGNC:5977,secreted,IL2RB,HGNC:6009,HGNC:5977 HGNC:6009,
IL15 IL2RG,Ramilowski_2015_Literature_supported,"15265897,8568232,",IL15,HGNC:5977,secreted,IL2RG,HGNC:6010,HGNC:5977 HGNC:6010,
IL16 CD4,Ramilowski_2015_Literature_supported,"1851800, 7910967,",IL16,HGNC:5980,secreted,CD4,HGNC:1678,HGNC:5980 HGNC:1678,
IL16 GRIN2D,Ramilowski_2015_Literature_supported,"10479680,",IL16,HGNC:5980,secreted,GRIN2D,HGNC:4588,HGNC:5980 HGNC:4588,
IL16 KCNJ10,Ramilowski_2015_Literature_supported,"10479680,",IL16,HGNC:5980,secreted,KCNJ10,HGNC:6256,HGNC:5980 HGNC:6256,
IL16 KCNJ15,Ramilowski_2015_Literature_supported,"10479680,",IL16,HGNC:5980,secreted,KCNJ15,HGNC:6261,HGNC:5980 HGNC:6261,
IL17A IL17RA,Ramilowski_2015_Literature_supported,"9367539,9367539,",IL17A,HGNC:5981,secreted,IL17RA,HGNC:5985,HGNC:5981 HGNC:5985,
IL17A IL17RC,Ramilowski_2015_Literature_supported,"18684971,",IL17A,HGNC:5981,secreted,IL17RC,HGNC:18358,HGNC:5981 HGNC:18358,
IL17B IL17RB,Ramilowski_2015_Literature_supported,"10749887,10749887,",IL17B,HGNC:5982,secreted,IL17RB,HGNC:18015,HGNC:5982 HGNC:18015,
IL17C IL17RA,Hou et al. 2020 (this publication),"21993848,",IL17C,HGNC:5983,secreted,IL17RA,HGNC:5985,HGNC:5983 HGNC:5985,
IL17C IL17RE,Hou et al. 2020 (this publication),"21993848,",IL17C,HGNC:5983,secreted,IL17RE,HGNC:18439,HGNC:5983 HGNC:18439,
IL17F IL17RA,Ramilowski_2015_Literature_supported,"18684971,",IL17F,HGNC:16404,secreted,IL17RA,HGNC:5985,HGNC:16404 HGNC:5985,
IL18 IL18R1,Ramilowski_2015_Literature_supported,"9325300,9325300,",IL18,HGNC:5986,secreted,IL18R1,HGNC:5988,HGNC:5986 HGNC:5988,
IL18 IL18RAP,Ramilowski_2015_Literature_supported,"9792649,",IL18,HGNC:5986,secreted,IL18RAP,HGNC:5989,HGNC:5986 HGNC:5989,
IL18 IL1RAPL1,Ramilowski_2015_Literature_supported,"9325300,",IL18,HGNC:5986,secreted,IL1RAPL1,HGNC:5996,HGNC:5986 HGNC:5996,
IL19 IL20RA,Ramilowski_2015_Literature_supported,"12974481,11564763,",IL19,HGNC:5990,secreted,IL20RA,HGNC:6003,HGNC:5990 HGNC:6003,
IL19 IL20RB,Ramilowski_2015_Literature_supported,"12974481,",IL19,HGNC:5990,secreted,IL20RB,HGNC:6004,HGNC:5990 HGNC:6004,
IL1A IL1R1,Ramilowski_2015_Literature_supported,"2946959,2946959,",IL1A,HGNC:5991,secreted,IL1R1,HGNC:5993,HGNC:5991 HGNC:5993,
IL1A IL1R2,Ramilowski_2015_Literature_supported,"7878046,7878046,",IL1A,HGNC:5991,secreted,IL1R2,HGNC:5994,HGNC:5991 HGNC:5994,
IL1A IL1RAP,Ramilowski_2015_Literature_supported,"9820540,",IL1A,HGNC:5991,secreted,IL1RAP,HGNC:5995,HGNC:5991 HGNC:5995,
IL1B IL1R1,Ramilowski_2015_Literature_supported,"62193, 9820540,9062193,",IL1B,HGNC:5992,secreted,IL1R1,HGNC:5993,HGNC:5992 HGNC:5993,
IL1B IL1R2,Ramilowski_2015_Literature_supported,"8332913,7878046,",IL1B,HGNC:5992,secreted,IL1R2,HGNC:5994,HGNC:5992 HGNC:5994,
IL1B IL1RAP,Ramilowski_2015_Literature_supported,"9820540,9820540,",IL1B,HGNC:5992,secreted,IL1RAP,HGNC:5995,HGNC:5992 HGNC:5995,
IL1F10 IL1R1,Ramilowski_2015_Literature_supported,"11278614,",IL1F10,HGNC:15552,secreted,IL1R1,HGNC:5993,HGNC:15552 HGNC:5993,
IL1RAPL1 PTPRD,Hou et al. 2020 (this publication),"23345436,",IL1RAPL1,HGNC:5996,plasma membrane,PTPRD,HGNC:9668,HGNC:5996 HGNC:9668,
IL1RAPL1 PTPRF,Hou et al. 2020 (this publication),"23345436,",IL1RAPL1,HGNC:5996,plasma membrane,PTPRF,HGNC:9670,HGNC:5996 HGNC:9670,
IL1RAPL1 PTPRS,Hou et al. 2020 (this publication),"23345436,",IL1RAPL1,HGNC:5996,plasma membrane,PTPRS,HGNC:9681,HGNC:5996 HGNC:9681,
IL1RN IL1R1,Ramilowski_2015_Literature_supported,"9062194,",IL1RN,HGNC:6000,secreted,IL1R1,HGNC:5993,HGNC:6000 HGNC:5993,
IL1RN IL1R2,Ramilowski_2015_Literature_supported,"1834644,",IL1RN,HGNC:6000,secreted,IL1R2,HGNC:5994,HGNC:6000 HGNC:5994,
IL2 CD53,Ramilowski_2015_Literature_supported,"7963560,",IL2,HGNC:6001,secreted,CD53,HGNC:1686,HGNC:6001 HGNC:1686,
IL2 IL2RA,Ramilowski_2015_Literature_supported,"15265897,1993646,",IL2,HGNC:6001,secreted,IL2RA,HGNC:6008,HGNC:6001 HGNC:6008,
IL2 IL2RB,Ramilowski_2015_Literature_supported,"15265897,11035066, 8049354,",IL2,HGNC:6001,secreted,IL2RB,HGNC:6009,HGNC:6001 HGNC:6009,
IL2 IL2RG,Ramilowski_2015_Literature_supported,"15265897,10662798, 8049354,",IL2,HGNC:6001,secreted,IL2RG,HGNC:6010,HGNC:6001 HGNC:6010,
IL20 IL20RA,Ramilowski_2015_Literature_supported,"12974481,11163236, 12351624, 14580208,",IL20,HGNC:6002,secreted,IL20RA,HGNC:6003,HGNC:6002 HGNC:6003,
IL20 IL20RB,Ramilowski_2015_Literature_supported,"12974481,11163236, 12351624, 14580208,",IL20,HGNC:6002,secreted,IL20RB,HGNC:6004,HGNC:6002 HGNC:6004,
IL20 IL22RA1,Ramilowski_2015_Literature_supported,"12974481,",IL20,HGNC:6002,secreted,IL22RA1,HGNC:13700,HGNC:6002 HGNC:13700,
IL21 IL21R,Ramilowski_2015_Literature_supported,"11418623,11418623,",IL21,HGNC:6005,secreted,IL21R,HGNC:6006,HGNC:6005 HGNC:6006,
IL21 IL2RG,Ramilowski_2015_Literature_supported,"11418623,",IL21,HGNC:6005,secreted,IL2RG,HGNC:6010,HGNC:6005 HGNC:6010,
IL22 IL10RA,Ramilowski_2015_Literature_supported,"58985,",IL22,HGNC:14900,secreted,IL10RA,HGNC:5964,HGNC:14900 HGNC:5964,
IL22 IL10RB,Ramilowski_2015_Literature_supported,"10875937,",IL22,HGNC:14900,secreted,IL10RB,HGNC:5965,HGNC:14900 HGNC:5965,
IL22 IL22RA1,Ramilowski_2015_Literature_supported,"58985,11035029,",IL22,HGNC:14900,secreted,IL22RA1,HGNC:13700,HGNC:14900 HGNC:13700,
IL22 IL22RA2,Ramilowski_2015_Literature_supported,"11390453,11390453,",IL22,HGNC:14900,secreted,IL22RA2,HGNC:14901,HGNC:14900 HGNC:14901,
IL23A IL12RB1,Ramilowski_2015_Literature_supported,"12023369,11114383, 12023369, 12671732,",IL23A,HGNC:15488,secreted,IL12RB1,HGNC:5971,HGNC:15488 HGNC:5971,
IL23A IL23R,Ramilowski_2015_Literature_supported,"12023369,12023369,",IL23A,HGNC:15488,secreted,IL23R,HGNC:19100,HGNC:15488 HGNC:19100,
IL24 IL20RA,Ramilowski_2015_Literature_supported,"12974481,11706020,",IL24,HGNC:11346,secreted,IL20RA,HGNC:6003,HGNC:11346 HGNC:6003,
IL24 IL20RB,Ramilowski_2015_Literature_supported,"12974481,",IL24,HGNC:11346,secreted,IL20RB,HGNC:6004,HGNC:11346 HGNC:6004,
IL24 IL22RA1,Ramilowski_2015_Literature_supported,"12974481,",IL24,HGNC:11346,secreted,IL22RA1,HGNC:13700,HGNC:11346 HGNC:13700,
IL25 IL17RB,Ramilowski_2015_Literature_supported,"11058597,11058597,",IL25,HGNC:13765,secreted,IL17RB,HGNC:18015,HGNC:13765 HGNC:18015,
IL26 IL20RA,No‘l et al. 2020 (ICELLNET),"14764663,",IL26,HGNC:17119,secreted,IL20RA,HGNC:6003,HGNC:17119 HGNC:6003,
IL26 IL20RB,No‘l et al. 2020 (ICELLNET),"14764663,",IL26,HGNC:17119,secreted,IL20RB,HGNC:6004,HGNC:17119 HGNC:6004,
IL27 IL27RA,Ramilowski_2015_Literature_supported,"12121660,",IL27,HGNC:19157,secreted,IL27RA,HGNC:17290,HGNC:19157 HGNC:17290,
IL3 CSF2RB,Ramilowski_2015_Literature_supported,"11700046,9278420,",IL3,HGNC:6011,secreted,CSF2RB,HGNC:2436,HGNC:6011 HGNC:2436,
IL3 IL3RA,Ramilowski_2015_Literature_supported,"11700046,9278420, 8649415,",IL3,HGNC:6011,secreted,IL3RA,HGNC:6012,HGNC:6011 HGNC:6012,
IL31 IL31RA,Ramilowski_2015_Literature_supported,"15184896,",IL31,HGNC:19372,secreted,IL31RA,HGNC:18969,HGNC:19372 HGNC:18969,
IL31 OSMR,Ramilowski_2015_Literature_supported,"15184896,",IL31,HGNC:19372,secreted,OSMR,HGNC:8507,HGNC:19372 HGNC:8507,
IL32 ITGB3,Hou et al. 2020 (this publication),"30391782,",IL32,HGNC:16830,secreted,ITGB3,HGNC:6156,HGNC:16830 HGNC:6156,
IL33 IL1RL1,Hou et al. 2020 (this publication),"20926795, 16286016, 19996325, 29763370,",IL33,HGNC:16028,secreted,IL1RL1,HGNC:5998,HGNC:16028 HGNC:5998,
IL34 CSF1R,Ramilowski_2015_Literature_supported,"22729249,",IL34,HGNC:28529,secreted,CSF1R,HGNC:2433,HGNC:28529 HGNC:2433,CellphoneDB
IL34 PTPRZ1,Hou et al. 2020 (this publication),"23744080,",IL34,HGNC:28529,secreted,PTPRZ1,HGNC:9685,HGNC:28529 HGNC:9685,
IL36A IL1RL2,Hou et al. 2020 (this publication),"30452921,",IL36A,HGNC:15562,secreted,IL1RL2,HGNC:5999,HGNC:15562 HGNC:5999,
IL36RN IL1RL2,Hou et al. 2020 (this publication),"20081871,",IL36RN,HGNC:15561,secreted,IL1RL2,HGNC:5999,HGNC:15561 HGNC:5999,
IL4 CD53,Ramilowski_2015_Literature_supported,"7963560,",IL4,HGNC:6014,secreted,CD53,HGNC:1686,HGNC:6014 HGNC:1686,
IL4 IL13RA1,Ramilowski_2015_Literature_supported,"10641437,",IL4,HGNC:6014,secreted,IL13RA1,HGNC:5974,HGNC:6014 HGNC:5974,
IL4 IL13RA2,Ramilowski_2015_Literature_supported,"9130652,",IL4,HGNC:6014,secreted,IL13RA2,HGNC:5975,HGNC:6014 HGNC:5975,
IL4 IL2RG,Ramilowski_2015_Literature_supported,"7918378,8266078,",IL4,HGNC:6014,secreted,IL2RG,HGNC:6010,HGNC:6014 HGNC:6010,
IL4 IL4R,Ramilowski_2015_Literature_supported,"7918378,11786020,",IL4,HGNC:6014,secreted,IL4R,HGNC:6015,HGNC:6014 HGNC:6015,
IL5 CSF2RB,Ramilowski_2015_Literature_supported,"11748263,",IL5,HGNC:6016,secreted,CSF2RB,HGNC:2436,HGNC:6016 HGNC:2436,
IL5 IL5RA,Ramilowski_2015_Literature_supported,"11748263,1732409, 7721873, 10880230,",IL5,HGNC:6016,secreted,IL5RA,HGNC:6017,HGNC:6016 HGNC:6017,
IL6 IL6R,Ramilowski_2015_Literature_supported,"3136546,14557255, 12829785,",IL6,HGNC:6018,secreted,IL6R,HGNC:6019,HGNC:6018 HGNC:6019,
IL6 IL6ST,Ramilowski_2015_Literature_supported,"8293462, 3136546,14557255,",IL6,HGNC:6018,secreted,IL6ST,HGNC:6021,HGNC:6018 HGNC:6021,
IL7 IL2RG,Ramilowski_2015_Literature_supported,"7522165,11858939, 9010926,",IL7,HGNC:6023,secreted,IL2RG,HGNC:6010,HGNC:6023 HGNC:6010,
IL7 IL7R,Ramilowski_2015_Literature_supported,"7522165,11858939, 10390077,",IL7,HGNC:6023,secreted,IL7R,HGNC:6024,HGNC:6023 HGNC:6024,
IL9 IL2RG,Ramilowski_2015_Literature_supported,"9535918,",IL9,HGNC:6029,secreted,IL2RG,HGNC:6010,HGNC:6029 HGNC:6010,
IL9 IL9R,Ramilowski_2015_Literature_supported,"9535918,11588013,",IL9,HGNC:6029,secreted,IL9R,HGNC:6030,HGNC:6029 HGNC:6030,
INHA ACVR2A,Ramilowski_2015_Literature_supported,"12493742,",INHA,HGNC:6065,secreted,ACVR2A,HGNC:173,HGNC:6065 HGNC:173,
INHA TGFBR3,Ramilowski_2015_Literature_supported,"12493742,10746731,",INHA,HGNC:6065,secreted,TGFBR3,HGNC:11774,HGNC:6065 HGNC:11774,
INHBA ACVR1,Ramilowski_2015_Literature_supported,"11266516,",INHBA,HGNC:6066,secreted,ACVR1,HGNC:171,HGNC:6066 HGNC:171,
INHBA ACVR1B,Ramilowski_2015_Literature_supported,"8167568,8397373,",INHBA,HGNC:6066,secreted,ACVR1B,HGNC:172,HGNC:6066 HGNC:172,
INHBA ACVR1C,Hou et al. 2020 (this publication),"15196700,",INHBA,HGNC:6066,secreted,ACVR1C,HGNC:18123,HGNC:6066 HGNC:18123,
INHBA ACVR2A,Ramilowski_2015_Literature_supported,"12466190,11266516,",INHBA,HGNC:6066,secreted,ACVR2A,HGNC:173,HGNC:6066 HGNC:173,
INHBA ACVR2B,Ramilowski_2015_Literature_supported,"9202237,",INHBA,HGNC:6066,secreted,ACVR2B,HGNC:174,HGNC:6066 HGNC:174,
INHBA BAMBI,Ramilowski_2015_Literature_supported,"10918299,",INHBA,HGNC:6066,secreted,BAMBI,HGNC:30251,HGNC:6066 HGNC:30251,
INHBA ENG,Ramilowski_2015_Literature_supported,"9872992,",INHBA,HGNC:6066,secreted,ENG,HGNC:3349,HGNC:6066 HGNC:3349,
INHBA TGFBR3,Ramilowski_2015_Literature_supported,"10746731,",INHBA,HGNC:6066,secreted,TGFBR3,HGNC:11774,HGNC:6066 HGNC:11774,
INHBB ACVR1,Ramilowski_2015_Literature_supported,"11266516,",INHBB,HGNC:6067,secreted,ACVR1,HGNC:171,HGNC:6067 HGNC:171,
INHBB ACVR1B,Ramilowski_2015_Literature_supported,"11266516, 15196700,",INHBB,HGNC:6067,secreted,ACVR1B,HGNC:172,HGNC:6067 HGNC:172,
INHBB ACVR1C,Ramilowski_2015_Literature_supported,"15196700,",INHBB,HGNC:6067,secreted,ACVR1C,HGNC:18123,HGNC:6067 HGNC:18123,
INHBB ACVR2A,Ramilowski_2015_Literature_supported,"12466190,11266516,",INHBB,HGNC:6067,secreted,ACVR2A,HGNC:173,HGNC:6067 HGNC:173,
INHBB ACVR2B,Ramilowski_2015_Literature_supported,"9202237,",INHBB,HGNC:6067,secreted,ACVR2B,HGNC:174,HGNC:6067 HGNC:174,
INHBB CFC1,Hou et al. 2020 (this publication),"28126904,",INHBB,HGNC:6067,secreted,CFC1,HGNC:18292,HGNC:6067 HGNC:18292,
INHBB CFC1B,Hou et al. 2020 (this publication),"28126904,",INHBB,HGNC:6067,secreted,CFC1B,HGNC:33983,HGNC:6067 HGNC:33983,
INHBC ACVR2A,Ramilowski_2015_Literature_supported,"12651901,",INHBC,HGNC:6068,secreted,ACVR2A,HGNC:173,HGNC:6068 HGNC:173,CellphoneDB_flipped
INHBC ACVR2B,Ramilowski_2015_Literature_supported,"12651901,",INHBC,HGNC:6068,secreted,ACVR2B,HGNC:174,HGNC:6068 HGNC:174,CellphoneDB_flipped
INS IGF1R,Ramilowski_2015_Literature_supported,"1851182,",INS,HGNC:6081,secreted,IGF1R,HGNC:5465,HGNC:6081 HGNC:5465,
INS INSR,Ramilowski_2015_Literature_supported,"2550426,2550426,",INS,HGNC:6081,secreted,INSR,HGNC:6091,HGNC:6081 HGNC:6091,CellphoneDB_flipped
INS LRP2,Ramilowski_2015_Literature_supported,"9773776,",INS,HGNC:6081,secreted,LRP2,HGNC:6694,HGNC:6081 HGNC:6694,
INSL3 RXFP2,Ramilowski_2015_Literature_supported,"12114498,15649866, 20560146,12114498, 15649866,",INSL3,HGNC:6086,secreted,RXFP2,HGNC:17318,HGNC:6086 HGNC:17318,CellphoneDB
INSL5 RXFP3,Ramilowski_2015_Literature_supported,"15525639,",INSL5,HGNC:6088,secreted,RXFP3,HGNC:24883,HGNC:6088 HGNC:24883,CellphoneDB
INSL5 RXFP4,Ramilowski_2015_Literature_supported,"15465925,15525639,",INSL5,HGNC:6088,secreted,RXFP4,HGNC:14666,HGNC:6088 HGNC:14666,CellphoneDB
ITGAV THY1,Cabello-Aguilar et al. 2020 (SingleCellSignalR),"18346467,",ITGAV,HGNC:6150,plasma membrane,THY1,HGNC:11801,HGNC:6150 HGNC:11801,
ITGB2 THY1,Cabello-Aguilar et al. 2020 (SingleCellSignalR),"18346467,",ITGB2,HGNC:6155,plasma membrane,THY1,HGNC:11801,HGNC:6155 HGNC:11801,
JAG1 CD46,Efremova et al. 2020 (CellphoneDB),"23086448,",JAG1,HGNC:6188,plasma membrane,CD46,HGNC:6953,HGNC:6188 HGNC:6953,
JAG1 NOTCH1,Ramilowski_2015_Literature_supported,"7697721,11006133,",JAG1,HGNC:6188,plasma membrane,NOTCH1,HGNC:7881,HGNC:6188 HGNC:7881,CellphoneDB
JAG1 NOTCH2,Ramilowski_2015_Literature_supported,"10551863,10551863, 10958687,",JAG1,HGNC:6188,plasma membrane,NOTCH2,HGNC:7882,HGNC:6188 HGNC:7882,CellphoneDB
JAG1 NOTCH3,Ramilowski_2015_Literature_supported,"11006133,14714274, 12482954,",JAG1,HGNC:6188,plasma membrane,NOTCH3,HGNC:7883,HGNC:6188 HGNC:7883,CellphoneDB
JAG1 NOTCH4,Ramilowski_2015_Literature_supported,"24563863,",JAG1,HGNC:6188,plasma membrane,NOTCH4,HGNC:7884,HGNC:6188 HGNC:7884,CellphoneDB
JAG2 NOTCH1,Ramilowski_2015_Literature_supported,"11006133,11006133,",JAG2,HGNC:6189,plasma membrane,NOTCH1,HGNC:7881,HGNC:6189 HGNC:7881,CellphoneDB
JAG2 NOTCH2,Ramilowski_2015_Literature_supported,"10958687,",JAG2,HGNC:6189,plasma membrane,NOTCH2,HGNC:7882,HGNC:6189 HGNC:7882,CellphoneDB
JAG2 NOTCH3,Ramilowski_2015_Literature_supported,"11006133,11006133,",JAG2,HGNC:6189,plasma membrane,NOTCH3,HGNC:7883,HGNC:6189 HGNC:7883,CellphoneDB
JAG2 NOTCH4,Efremova et al. 2020 (CellphoneDB),"22353464,",JAG2,HGNC:6189,plasma membrane,NOTCH4,HGNC:7884,HGNC:6189 HGNC:7884,Ramilowski_2015_Putative
JAM2 F11R,Baccin et al. 2020 (RNA-Magnet),"25119047,",JAM2,HGNC:14686,plasma membrane,F11R,HGNC:14685,HGNC:14686 HGNC:14685,
JAM2 JAM3,Efremova et al. 2020 (CellphoneDB),"16093349, 11590146,",JAM2,HGNC:14686,plasma membrane,JAM3,HGNC:15532,HGNC:14686 HGNC:15532,
JAM3 JAM2,Baccin et al. 2020 (RNA-Magnet),"24357068,",JAM3,HGNC:15532,plasma membrane,JAM2,HGNC:14686,HGNC:15532 HGNC:14686,
JAML CXADR,Hou et al. 2020 (this publication),"15800062,",JAML,HGNC:19084,plasma membrane,CXADR,HGNC:2559,HGNC:19084 HGNC:2559,
KIR3DS1 HLA-F,Efremova et al. 2020 (CellphoneDB),"27455421,",KIR3DS1,HGNC:6340,plasma membrane,HLA-F,HGNC:4963,HGNC:6340 HGNC:4963,
KISS1 KISS1R,Ramilowski_2015_Literature_supported,"12944565, 11385580, 15665093,11385580, 11457843,11457843,",KISS1,HGNC:6341,secreted,KISS1R,HGNC:4510,HGNC:6341 HGNC:4510,CellphoneDB
KISS1 MMP24,Ramilowski_2015_Literature_supported,"12879005,",KISS1,HGNC:6341,secreted,MMP24,HGNC:7172,HGNC:6341 HGNC:7172,
KITLG KIT,Ramilowski_2015_Literature_supported,"1698556,1375232, 7680037,",KITLG,HGNC:6343,secreted,KIT,HGNC:6342,HGNC:6343 HGNC:6342,CellphoneDB
KLRB1 CLEC2D,Efremova et al. 2020 (CellphoneDB),"24223577,",KLRB1,HGNC:6373,plasma membrane,CLEC2D,HGNC:14351,HGNC:6373 HGNC:14351,
KLRF1 CLEC2B,Efremova et al. 2020 (CellphoneDB),"24223577,",KLRF1,HGNC:13342,plasma membrane,CLEC2B,HGNC:2053,HGNC:13342 HGNC:2053,
KMT2E NCR2,Hou et al. 2020 (this publication),"23958951,",KMT2E,HGNC:18541,secreted,NCR2,HGNC:6732,HGNC:18541 HGNC:6732,
KNG1 BDKRB1,Ramilowski_2015_Literature_supported,"8063797,9111052, 10422787, 9313952,",KNG1,HGNC:6383,secreted,BDKRB1,HGNC:1029,HGNC:6383 HGNC:1029,CellphoneDB
KNG1 BDKRB2,Ramilowski_2015_Literature_supported,"8063797,8302267, 9203620,",KNG1,HGNC:6383,secreted,BDKRB2,HGNC:1030,HGNC:6383 HGNC:1030,
KNG1 GP1BA,Ramilowski_2015_Literature_supported,"9269768,",KNG1,HGNC:6383,secreted,GP1BA,HGNC:4439,HGNC:6383 HGNC:4439,
KNG1 GPR135,Ramilowski_2015_Literature_supported,"14530218, 1374385,",KNG1,HGNC:6383,secreted,GPR135,HGNC:19991,HGNC:6383 HGNC:19991,
KNG1 ITGB2,Ramilowski_2015_Literature_supported,"10845911,",KNG1,HGNC:6383,secreted,ITGB2,HGNC:6155,HGNC:6383 HGNC:6155,
KNG1 PLAUR,Ramilowski_2015_Literature_supported,"14764580,",KNG1,HGNC:6383,secreted,PLAUR,HGNC:9053,HGNC:6383 HGNC:9053,
KNG1 RXFP4,Ramilowski_2015_Literature_supported,"14530218,",KNG1,HGNC:6383,secreted,RXFP4,HGNC:14666,HGNC:6383 HGNC:14666,
L1CAM ALCAM,Baccin et al. 2020 (RNA-Magnet),"22983139,",L1CAM,HGNC:6470,plasma membrane; secreted,ALCAM,HGNC:400,HGNC:6470 HGNC:400,
L1CAM CD9,Baccin et al. 2020 (RNA-Magnet),"8838570,",L1CAM,HGNC:6470,plasma membrane; secreted,CD9,HGNC:1709,HGNC:6470 HGNC:1709,
L1CAM CNTN1,Ramilowski_2015_Literature_supported,"7595520,",L1CAM,HGNC:6470,plasma membrane; secreted,CNTN1,HGNC:2171,HGNC:6470 HGNC:2171,
L1CAM EGFR,Ramilowski_2015_Literature_supported,"14718570,",L1CAM,HGNC:6470,plasma membrane; secreted,EGFR,HGNC:3236,HGNC:6470 HGNC:3236,
L1CAM EPHB2,Hou et al. 2020 (this publication),"22579729,",L1CAM,HGNC:6470,plasma membrane; secreted,EPHB2,HGNC:3393,HGNC:6470 HGNC:3393,Ramilowski_2015_Putative
L1CAM ERBB2,Ramilowski_2015_Literature_supported,"22815787,",L1CAM,HGNC:6470,plasma membrane; secreted,ERBB2,HGNC:3430,HGNC:6470 HGNC:3430,
L1CAM ERBB3,Ramilowski_2015_Literature_supported,"22815787,",L1CAM,HGNC:6470,plasma membrane; secreted,ERBB3,HGNC:3431,HGNC:6470 HGNC:3431,
L1CAM ITGA5,Ramilowski_2015_Literature_supported,"10871287,",L1CAM,HGNC:6470,plasma membrane; secreted,ITGA5,HGNC:6141,HGNC:6470 HGNC:6141,
L1CAM ITGAV,Ramilowski_2015_Literature_supported,"10871287,",L1CAM,HGNC:6470,plasma membrane; secreted,ITGAV,HGNC:6150,HGNC:6470 HGNC:6150,
L1CAM PTPRZ1,Baccin et al. 2020 (RNA-Magnet),"9117260,",L1CAM,HGNC:6470,plasma membrane; secreted,PTPRZ1,HGNC:9685,HGNC:6470 HGNC:9685,
LACRT SDC1,Ramilowski_2015_Literature_supported,"16982797,",LACRT,HGNC:16430,secreted,SDC1,HGNC:10658,HGNC:16430 HGNC:10658,
LAMA1 ITGA1,Ramilowski_2015_Literature_supported,"9688542,",LAMA1,HGNC:6481,secreted,ITGA1,HGNC:6134,HGNC:6481 HGNC:6134,
LAMA1 ITGA2,Ramilowski_2015_Literature_supported,"9688542,",LAMA1,HGNC:6481,secreted,ITGA2,HGNC:6137,HGNC:6481 HGNC:6137,
LAMA1 ITGA7,Ramilowski_2015_Literature_supported,"11278916,",LAMA1,HGNC:6481,secreted,ITGA7,HGNC:6143,HGNC:6481 HGNC:6143,
LAMA1 ITGB1,Ramilowski_2015_Literature_supported,"11278916,9688542,",LAMA1,HGNC:6481,secreted,ITGB1,HGNC:6153,HGNC:6481 HGNC:6153,
LAMA1 ITGB8,Ramilowski_2015_Literature_supported,"7542940,",LAMA1,HGNC:6481,secreted,ITGB8,HGNC:6163,HGNC:6481 HGNC:6163,
LAMA1 RPSA,Ramilowski_2015_Literature_supported,"2970671,",LAMA1,HGNC:6481,secreted,RPSA,HGNC:6502,HGNC:6481 HGNC:6502,
LAMA2 DAG1,Hou et al. 2020 (this publication),"30530204,",LAMA2,HGNC:6482,secreted,DAG1,HGNC:2666,HGNC:6482 HGNC:2666,
LAMA2 ITGA7,Ramilowski_2015_Literature_supported,"11278916,",LAMA2,HGNC:6482,secreted,ITGA7,HGNC:6143,HGNC:6482 HGNC:6143,
LAMA2 ITGB1,Ramilowski_2015_Literature_supported,"11278916,",LAMA2,HGNC:6482,secreted,ITGB1,HGNC:6153,HGNC:6482 HGNC:6153,
LAMA2 RPSA,Ramilowski_2015_Literature_supported,"2970671,11054877,",LAMA2,HGNC:6482,secreted,RPSA,HGNC:6502,HGNC:6482 HGNC:6502,
LAMA3 SDC2,Ramilowski_2015_Literature_supported,"11373281,",LAMA3,HGNC:6483,secreted,SDC2,HGNC:10659,HGNC:6483 HGNC:10659,
LAMA5 BCAM,Ramilowski_2015_Literature_supported,"12244066, 11133776,",LAMA5,HGNC:6485,secreted,BCAM,HGNC:6722,HGNC:6485 HGNC:6722,
LAMB1 ITGA6,Ramilowski_2015_Literature_supported,"10842354,",LAMB1,HGNC:6486,secreted,ITGA6,HGNC:6142,HGNC:6486 HGNC:6142,
LAMB1 ITGB1,Ramilowski_2015_Literature_supported,"10842354,",LAMB1,HGNC:6486,secreted,ITGB1,HGNC:6153,HGNC:6486 HGNC:6153,
LAMB2 RPSA,Ramilowski_2015_Literature_supported,"2970671,",LAMB2,HGNC:6487,secreted,RPSA,HGNC:6502,HGNC:6487 HGNC:6502,
LAMC2 ITGA3,Ramilowski_2015_Literature_supported,"10842354,",LAMC2,HGNC:6493,secreted,ITGA3,HGNC:6139,HGNC:6493 HGNC:6139,
LAMC2 ITGA6,Ramilowski_2015_Literature_supported,"10842354,",LAMC2,HGNC:6493,secreted,ITGA6,HGNC:6142,HGNC:6493 HGNC:6142,
LAMC2 ITGB1,Ramilowski_2015_Literature_supported,"10842354,",LAMC2,HGNC:6493,secreted,ITGB1,HGNC:6153,HGNC:6493 HGNC:6153,
LAMC2 ITGB4,Ramilowski_2015_Literature_supported,"10842354,",LAMC2,HGNC:6493,secreted,ITGB4,HGNC:6158,HGNC:6493 HGNC:6158,
